title,category,location,price_numeric,is_bungalow,is_villa,is_apartment,is_duplex,is_house,is_land,has_parking,has_garden,has_bhk,is_furnished,is_modern,is_luxury,is_commercial,is_urgent
Land for Sale - Rs 1 Crore 35 Lakh,Land,"Mahilwar  Lumbini Sanskritik, Rupandehi",13500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 5 Crore 50 Lakh,Land,"Bhaisepati -1 Mahalaxmi, Lalitpur",55000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 60 Lakh,Land,"ganesh chowk  Budhanilkantha, Kathmandu",26000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 57 Lakh 50 Thousand,Land,"Bhangal  Budhanilkantha, Kathmandu",15750000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 70 Lakh Per Aana,Land,"Bhaisepati 4 Mahankal, Lalitpur",235000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 60 Lakh Per Aana,Land,"lokanthali  1 Madhyapur Thimi, Bhaktapur",48000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh Per Aana,Land,"Sitapaila 5 Nagarjun, Kathmandu",17500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 45 Lakh,Land,"Sital Height 4 Mahalaxmi, Lalitpur",24500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 20 Lakh Per Aana,Land,"Imadol 3 Lalitpur Metropolis, Lalitpur",60499517.896274656,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh,Land,"Lokanthali 3 Godawari, Lalitpur",7000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 25 Lakh Per Aana,Land,"Akasaydara 10 Kathmandu Metropolis, Budanilkanth",37500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 38 Lakh,House,"Tikathali 3 Lalitpur Metropolis, Lalitpur",3800000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 15 Lakh,Land,"Satdobato 3 Lalitpur Metropolis, Lalitpur",31500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 46 Lakh Per Aana,Land,"budhanilkantha  Budhanilkantha, Kathmandu",18400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh,Land,"Bode 6 Suryabinayak, Bhaktapur",4500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 35 Lakh,Land,"Budhanilkantha 5 Budhanilkantha, Kathmandu",43500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 50 Lakh,Land,"Imadol 3 Mahalaxmi, Lalitpur",25000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh Per Aana,Land,"Dhapasi  Tokha, Kathmandu",49000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 90 Lakh Per Aana,Land,"Nakhipot 4 Mahalaxmi, Lalitpur",245000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 95 Lakh,Land,"Tikathali 3 Mahalaxmi, Lalitpur",29500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 2 Crore 80 Lakh,House,"Ratomate  15 Hetauda, Makwanpur",28000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 48 Lakh Per Aana,Land,"Hattiban 4 Lalitpur Metropolis, Lalitpur",24899973.703433163,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 14 Lakh 99 Thousand 999,Land,"Imadol 1 Mahalaxmi, Lalitpur",31499000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 95 Lakh,Land,"Sital Height 5 Mahalaxmi, Lalitpur",39500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 85 Lakh,Land,"Tutunga 15 Pokhara Metropolis, Kaski",8500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 23 Lakh Per Aana,Land,"Duwakot  Changunarayan, Bhaktapur",7762474.799123447,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 52 Lakh Per Aana,Land,"Hattiban 4 Lalitpur Metropolis, Lalitpur",20800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh,Land,"Hattiban 6 Lalitpur Metropolis, Lalitpur",5500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh,Land,"Changathali 6 Lalitpur Metropolis, Lalitpur",3600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh,Land,"Dhapakhel 5 Lalitpur Metropolis, Lalitpur",3600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 25 Lakh,Land,"Kapan 3 Budhanilkantha, Kathmandu",22500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 60 Lakh Per Aana,Land,"Dhapakhel 6 Bagmati, Lalitpur",253000672.0233747,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 20 Lakh,Land,"Sanagaun 6 Mahalaxmi, Lalitpur",2000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh Per Aana,Land,"Ghathaghar 5 Madhyapur Thimi, Bhaktapur",16249963.476990502,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh,Land,"Balkot 5 Suryabinayak, Bhaktapur",4500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 50 Lakh,Land,"nepaltar  Kathmandu Metropolis, Kathmandu",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 50 Lakh,Land,"Dhapasi 4 Tokha, Kathmandu",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh,Land,"dhunchepakha  Madhyapur Thimi, Bhaktapur",3600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 40 Lakh,Land,"padamsal  Budhanilkantha, Kathmandu",24000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 40 Lakh Per Aana,Land,"narayanthan   Budhanilkantha, Kathmandu",159094229.36449963,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 12 Lakh,Land,"Bardibas 3 Mahottari 3 Bardibas, Mahottari",1200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Lakh 25 Thousand Per Dhur,Land,"Gauribas- 1 Mahottari 3 Bardibas, Mahottari",1575000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 9 Crore 25 Lakh,Land,"Sitapaila  Chandragiri, Kathmandu",92500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 30 Lakh,Land,"Kapan 11 Budhanilkantha, Kathmandu",33000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore,Land,"chyasundole  Budhanilkantha, Kathmandu",30000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh Per Aana,Land,"chandol  Kathmandu Metropolis, Kathmandu",49000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh Per Aana,Land,"budhanilkantha  3 Budhanilkantha, Kathmandu",17499979.54711468,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 6 Crore 25 Lakh,Land,"budhanilkantha 2 Budhanilkantha, Kathmandu",62500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 85 Lakh,Land,"Pahelopul Kathmandu  Kageshwori Manohara, Kathmandu",38500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Rent - Rs 1 Lakh 50 Thousand,Land,"Hattiban 23 Lalitpur Metropolis, Lalitpur",150000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Land for Sale - Rs 2 Crore 65 Lakh,Land,"Tikathali 7 Mahalaxmi, Lalitpur",26500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 50 Lakh,Land,"Dhapasi  Select Municipality, Select District",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 47 Lakh Per Aana,Land,"Hattigauda 6 Budhanilkantha, Kathmandu",470068.6632578524,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 50 Lakh,Land,"Samakhusi  Tokha, Kathmandu",45000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 50 Lakh,Land,"wasik  Budhanilkantha, Kathmandu",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 50 Lakh,Land,"Kapan  Budhanilkantha, Kathmandu",25000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 70 Lakh,Land,"Goldhunga  Tarakeshor, Kathmandu",27000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh,Land,"imadol  Mahalaxmi, Lalitpur",7000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 25 Lakh,Land,"budhanilkantha  Budhanilkantha, Kathmandu",32500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 34 Lakh 50 Thousand,Land,"Bhaisepati  Lalitpur Metropolis, Lalitpur",3450000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 20 Lakh,Land,"Kapan  Bhaktapur, Bhaktapur",22000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 30 Lakh,Land,"Sukedhara  Budhanilkantha, Kathmandu",33000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh,Land,"Balaju  Kathmandu Metropolis, Kathmandu",4500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 5 Crore,Land,"Budhanilkantha  Budhanilkantha, Kathmandu",50000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 10 Lakh,Land,"Hattigauda  Budhanilkantha, Kathmandu",31000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 65 Lakh,Land,"Tikathali  Mahalaxmi, Lalitpur",26500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 46 Lakh,Land,"Gatthaghar  Madhyapur Thimi, Bhaktapur",4600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 38 Lakh,Land,"Thimi  Madhyapur Thimi, Bhaktapur",3800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 4 Crore 25 Lakh,House,"Imadol 4 Mahalaxmi, Lalitpur",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 70 Lakh,Land,"Hulas  Jitpursimara, Bara",17000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 65 Lakh,Land,"Thulobharyang  Nagarjun, Kathmandu",36500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 52 Lakh,Land,"Budhanilkantha  Budhanilkantha, Kathmandu",5200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh,Land,"Bhairahawa 03 Siddharthanagar, Rupandehi",5500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh,Land,"Lubhu  Mahalaxmi, Lalitpur",2800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 14 Lakh,Land,"dhungeni  Mahalaxmi, Lalitpur",1400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 50 Lakh,Land,"Tokha  Tokha, Kathmandu",45000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 20 Lakh,Land,"Kapan  Budhanilkantha, Kathmandu",32000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 35 Lakh,Land,"Imadol  Bagmati, Lalitpur",33500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 36 Lakh,Land,"Bhangal  Budhanilkantha, Kathmandu",3600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh,Land,"budhanilkantha  Budhanilkantha, Kathmandu",4500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh,Land,"sundarbasti  Budhanilkantha, Kathmandu",5500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 43 Lakh,Land,"Bhangal  Budhanilkantha, Kathmandu",4300000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh,Land,"Bhangal  Budhanilkantha, Kathmandu",5000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh,Land,"Mandikatar  Budhanilkantha, Kathmandu",5000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh,Land,"kaushaltar  Madhyapur Thimi, Bhaktapur",5000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 85 Lakh,Land,"Karki event  Budhanilkantha, Kathmandu",18500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh,Land,"kaushaltar  Madhyapur Thimi, Bhaktapur",5500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 48 Lakh,Land,"lokanthali  Madhyapur Thimi, Bhaktapur",4800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh Per Aana,Land,"lokanthali  Madhyapur Thimi, Bhaktapur",20249934.258582905,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh,Land,"lokanthali  Madhyapur Thimi, Bhaktapur",5500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 62 Lakh,Land,"Pepsicola  Kageshwori Manohara, Kathmandu",6200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore,Land,"Samakhusi  Tokha, Kathmandu",10000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 65 Lakh Per Aana,Land,"Gothatar  Kathmandu Metropolis, Kathmandu",26000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 65 Lakh Per Aana,Land,"Pepsicola  Gokarneshwor, Kathmandu",29249905.040175308,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 35 Lakh,Land,"Gothatar  Kageshwori Manohara, Kathmandu",3500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 43 Lakh,Land,"Kalanki  Kathmandu Metropolis, Kathmandu",4300000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 15 Lakh,Land,"Kalanki  Kathmandu Metropolis, Kathmandu",21500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 35 Lakh,Land,"Kalanki  Kathmandu Metropolis, Kathmandu",23500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 34 Lakh,Land,"Tikathali  Mahalaxmi, Lalitpur",3400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 29 Lakh,Land,"Machhegaun  Chandragiri, Kathmandu",2900000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh,Land,"nilbarahi  Madhyapur Thimi, Bhaktapur",2800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh,Land,"Kapan  Budhanilkantha, Kathmandu",4500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 70 Lakh,Land,"Imadol 4 Mahalaxmi, Lalitpur",37000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh Per Aana,Land,"Imadol 4 Mahalaxmi, Lalitpur",67200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 65 Lakh,Land,"Imadol 4 Mahalaxmi, Lalitpur",16500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 47 Lakh,Land,"Imadol 4 Mahalaxmi, Lalitpur",4700000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 50 Lakh,Land,"Imadol 4 Mahalaxmi, Lalitpur",5000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 65 Thousand,Land,"Balkumari 3 Lalitpur Metropolis, Lalitpur",65000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 43 Lakh,Land,"Hattiban 3 Lalitpur Metropolis, Lalitpur",4300000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh,Land,"Taukhel 3 Godawari, Lalitpur",2800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 27 Lakh Per Aana,Land,"Taukhel  Godawari, Lalitpur",9450039.444850257,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 45 Lakh Per Aana,Land,"Imadol 4 Mahalaxmi, Lalitpur",18000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 58 Lakh Per Aana,Land,"Sundar basti sano bhangal 8 Budhanilkantha, Kathmandu",55300230.82542002,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 4 Crore 25 Lakh,House,"Lubhu 2 Mahalaxmi, Lalitpur",42500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 10 Crore 20 Lakh Per Aana,Land,"Nayabazar 16 Kathmandu Metropolis, Kathmandu",1224000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 75 Lakh,Land,"Imadol  Mahalaxmi, Lalitpur",47500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 46,00,000",Land,"Chandragiri  Kathmandu Metropolis, Kathmandu",4600000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 2,40,00,000",Land,"Manmaiju  Kathmandu Metropolis, Kathmandu",24000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 39 Lakh Per Aana,Land,"Sangla  Tokha, Kathmandu",18525028.487947408,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 30,00,000",Land,"Lubhu 9 Mahalaxmi, Lalitpur",3000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 2,90,00,000",Land,"Imadol 4 Mahalaxmi, Lalitpur",29000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 2,80,00,000",Land,"Imadol 4 Mahalaxmi, Lalitpur",28000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 4,00,00,000",Land,"Chapali 3 Budhanilkantha, Kathmandu",40000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 4,10,00,000",Land,"Chapali 3 Budhanilkantha, Kathmandu",41000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 3,25,00,000",Land,"kageshwori 6 Kageshwori Manohara, Kathmandu",32500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 23,00,000",Land,"Sudal  Changunarayan, Bhaktapur",2300000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 90 Lakh,Land,"ekantakuna 3 Lalitpur Metropolis, Lalitpur",39000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 80 Lakh,Land,"Kapan  Budhanilkantha, Kathmandu",38000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 40 Lakh Per Aana,Land,"Chunikhel  Budhanilkantha, Kathmandu",20999970.781592403,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 60 Lakh,Land,"Bhangal  Budhanilkantha, Kathmandu",36000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 2,75,00,000",Land,"Sital height   Bagmati, Lalitpur",27500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 4 Crore 50 Lakh,Land,"Sanepa  Lalitpur Metropolis, Lalitpur",45000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 8,00,000",Land,"Lele, Kanaksundari  Godawari, Lalitpur",800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 3,75,00,000",Land,"Sanagaun 9 Mahalaxmi, Lalitpur",37500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 38,00,000",Land,"Hattiban 5 Lalitpur Metropolis, Lalitpur",3800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 80,00,000",Land,"Galchhi 07 Galchhi, Dhading",8000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 65,00,000",Land,"Khas, Karkado  Nepalgunj, Banke",6500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh Per Kathha,Land,"Rajpur, Geta  Dhangadhi, Kailali",7000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 50 Lakh Per Kathha,Land,"Motichowk  Dhangadhi, Kailali",15000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 90 Lakh,Land,"Kapan  Budhanilkantha, Kathmandu",29000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 35,00,000",Land,"Hattiban 28 Lalitpur Metropolis, Lalitpur",3500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 55 Lakh Per Aana,Land,"Raniban  Nagarjun, Kathmandu",27500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 80 Lakh,Land,"Balambu 5 Chandragiri, Kathmandu",28000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 34 Lakh 50 Thousand Per Aana,Land,"Bhaisepati  Lalitpur Metropolis, Lalitpur",17250000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 54,00,000",Land,"taulung 0 Budhanilkantha, Kathmandu",5400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 40,00,000",Land,"Syuchatar  Kathmandu Metropolis, Kathmandu",4000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 1,60,00,000",Land,"Myagde 3 Myagde, Tanahun",16000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 42 Lakh Per Aana,Land,"budhanilkantha 2 Budhanilkantha, Kathmandu",100800000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 31 Lakh Per Aana,Land,"Sanagaun  Mahalaxmi, Lalitpur",14725022.644265888,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 2,60,00,000",Land,"Dadhikot  Changunarayan, Bhaktapur",26000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 28 Lakh Per Aana,Land,"Balkumari Mandir, Naya Naikap  Chandragiri, Kathmandu",15400040.905770635,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 18,25,000",Land,"Godamchaur  Godawari, Lalitpur",1825000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Land for Sale - Rs 4,75,00,000",Land,"Bhangal  Budhanilkantha, Kathmandu",47500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Lakh Per Dhur,Land,"Chaukitole 1 Hetauda, Makwanpur",1000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 7 Lakh Per Dhur,Land,"Chaukitole 1 Hetauda, Makwanpur",6300000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Sale - Rs 30 Lakh,House,"Duwakot pipal chautari back side of KMC 2 Changunarayan, Bhaktapur",3000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Land for Sale - Rs 85 Lakh,Land,"mid baneshwor   Kathmandu, Kathmandu",8500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 2 Crore 75 Lakh,Land,"Harisiddhi 10 Mahalaxmi, Lalitpur",27500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 30 Lakh Per Aana,Land,"Gokarneshowr 3 Gokarneshowr , Kathmandu",12000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 70 Lakh Per Aana,Land,"Lekhnath Chowk  Lekhnath, Kaski",28000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
House for Rent - Rs 80 Thousand,House,"Mid Baneshwor  Kathmandu Metropolis, Kathmandu",80000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Land for Sale - Rs 4 Crore,Land,"Balkot  Bhaktapur, Bhaktapur",40000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 3 Crore 50 Lakh,Land,"Syuchatar  Kathmandu, Kathmandu",35000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 31 Lakh Per Aana,Land,"Sanogaun, Lubhu  Mahalaxmi, Lalitpur",14725022.644265888,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 25 Lakh,Land,"Kmc hospital  2 Changunarayan , Bhaktapur",12500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Land for Sale - Rs 1 Crore 60 Lakh Per Aana,Land,"Maharajgunj  Kathmandu, Kathmandu",336000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
