title,location,district_clean,category,price_numeric,land_area_sqft,bedrooms,bathrooms,price_per_sqft,bed_bath_ratio,is_bungalow,is_villa,mentions_bhk,source,tokens,tokens_text,num_tokens
"House on rent at Kupondole, Lalitpur","Kupandole, Lalitpur",Lalitpur,House,52000000.0,5476.0,4.0,4.0,9495.982468955444,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'rent', 'kupondole', 'lalitpur']",house rent kupondole lalitpur,4
"House for sale at Nakhu, Lalitpur","Nakkhu, Lalitpur",Lalitpur,House,25000000.0,1403.225,5.0,5.0,17816.10219316218,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale', 'nakhu', 'lalitpur']",house sale nakhu lalitpur,4
House for rent in Bakhundole(Kupondole),"Kupandole, Lalitpur",Lalitpur,House,25000000.0,1369.0,5.0,3.0,18261.504747991235,1.6129032258064515,0,0,0,Kaggle (Valley),"['house', 'rent', 'bakhundolekupondole']",house rent bakhundolekupondole,3
"House for sale at Hattiban, Lalitpur","Hattiban, Lalitpur",Lalitpur,House,35000000.0,1026.75,6.0,3.0,34088.1421962503,1.9354838709677415,0,0,0,Kaggle (Valley),"['house', 'sale', 'hattiban', 'lalitpur']",house sale hattiban lalitpur,4
"House on sale at Nakhudole, Bhaisepati","Bhaisepati, Lalitpur",Lalitpur,House,25000000.0,1471.675,4.0,3.0,16987.44627720115,1.2903225806451613,0,0,0,Kaggle (Valley),"['house', 'sale', 'nakhudole', 'bhaisepati']",house sale nakhudole bhaisepati,4
Bungalow on sale at Bhaisepati,"Bhaisepati, Lalitpur",Lalitpur,House,24500000.0,1197.875,6.0,1.0,20452.885317750184,5.454545454545454,1,0,0,Kaggle (Valley),"['bungalow', 'sale', 'bhaisepati']",bungalow sale bhaisepati,3
"House on sale at Lalitpur, Nakhipot","Nakhipot, Lalitpur",Lalitpur,House,21500000.0,1060.975,4.0,4.0,20264.37946228705,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale', 'lalitpur', 'nakhipot']",house sale lalitpur nakhipot,4
"House on sale at Sorhakhutte, Manang gate","Sorhakhutte, Kathmandu",Kathmandu,House,37000000.0,1711.25,4.0,5.0,21621.62162162162,0.7843137254901962,0,0,0,Kaggle (Valley),"['house', 'sale', 'sorhakhutte', 'manang', 'gate']",house sale sorhakhutte manang gate,5
Modern style bungalow on sale at Bhaisepati,"Bhaisepati, Lalitpur",Lalitpur,House,37500000.0,2224.625,4.0,4.0,16856.77361353037,0.9756097560975612,1,0,0,Kaggle (Valley),"['modern', 'style', 'bungalow', 'sale', 'bhaisepati']",modern style bungalow sale bhaisepati,5
"House on sale at Bhaisepati, near Vinayak colony","Bhaisepati, Lalitpur",Lalitpur,House,27500000.0,1369.0,3.0,4.0,20087.65522279036,0.7317073170731708,0,0,0,Kaggle (Valley),"['house', 'sale', 'bhaisepati', 'near', 'vinayak', 'colony']",house sale bhaisepati near vinayak colony,6
"House on sale at Hattiban, Lalitpur","Hattiban, Lalitpur",Lalitpur,House,28000000.0,1026.75,5.0,5.0,27270.513757000244,0.9803921568627452,0,0,0,Kaggle (Valley),"['house', 'sale', 'hattiban', 'lalitpur']",house sale hattiban lalitpur,4
"3 storey house at Gurjudhara, Matatirtha is up for sale","Kalanki, Kathmandu",Kathmandu,House,18000000.0,1437.45,4.0,3.0,12522.174684336846,1.2903225806451613,0,0,0,Kaggle (Valley),"['storey', 'house', 'gurjudhara', 'matatirtha', 'sale']",storey house gurjudhara matatirtha sale,5
3.5 storey house at Dhapasi for sale,"Basundhara, Kathmandu",Kathmandu,House,37000000.0,1369.0,6.0,1.0,27027.027027027027,5.454545454545454,0,0,0,Kaggle (Valley),"['35', 'storey', 'house', 'dhapasi', 'sale']",35 storey house dhapasi sale,5
New House near (1KM) Gwarko height ,"Imadol, Lalitpur",Lalitpur,House,21500000.0,1129.425,6.0,4.0,19036.235252451468,1.4634146341463417,0,0,0,Kaggle (Valley),"['new', 'house', 'near', '1km', 'gwarko', 'height']",new house near 1km gwarko height,6
A 14 Ropani Villa on Rent at Budhanilkantha,"Budhanilkantha, Kathmandu",Kathmandu,House,77000000.0,2053.5,5.0,5.0,37496.956415875335,0.9803921568627452,0,1,0,Kaggle (Valley),"['14', 'ropani', 'villa', 'rent', 'budhanilkantha']",14 ropani villa rent budhanilkantha,5
Flat system house for sale at Samakhushi Kathmandu!,"Samakhushi chowk, Kathmandu",Kathmandu,House,35000000.0,1711.25,4.0,3.0,20452.885317750184,1.2903225806451613,0,0,0,Kaggle (Valley),"['flat', 'system', 'house', 'sale', 'samakhushi', 'kathmandu']",flat system house sale samakhushi kathmandu,6
Modern House For Sale @ Maligaun Kathmandu,"Maligaon, Kathmandu",Kathmandu,House,65000000.0,4107.0,5.0,6.0,15826.637448259067,0.819672131147541,0,0,0,Kaggle (Valley),"['modern', 'house', 'sale', 'maligaun', 'kathmandu']",modern house sale maligaun kathmandu,5
 A Bungalow on sale at Banasthali Kathmandu,"Banasthali, Kathmandu",Kathmandu,House,100000000.0,4107.0,5.0,6.0,24348.67299732165,0.819672131147541,1,0,0,Kaggle (Valley),"['bungalow', 'sale', 'banasthali', 'kathmandu']",bungalow sale banasthali kathmandu,4
"House for SALE at Kusunti, Lalitpur","Kusunti, Lalitpur",Lalitpur,House,42500000.0,1779.7,4.0,4.0,23880.42928583469,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale', 'kusunti', 'lalitpur']",house sale kusunti lalitpur,4
Sitapaila House Is On Sale,"Sitapaila,  Kathmandu",Kathmandu,House,22000000.0,1369.0,5.0,3.0,16070.124178232289,1.6129032258064515,0,0,0,Kaggle (Valley),"['sitapaila', 'house', 'sale']",sitapaila house sale,3
"Chandragiri,Balambu House Is On Sale"," Balambu,  Kathmandu",Kathmandu,House,22500000.0,1369.0,4.0,3.0,16435.35427319211,1.2903225806451613,0,0,0,Kaggle (Valley),"['chandragiribalambu', 'house', 'sale']",chandragiribalambu house sale,3
Rai Chowk House on Sale,"Rai Chowk,  Kathmandu",Kathmandu,House,25000000.0,1266.325,6.0,3.0,19742.16729512566,1.9354838709677415,0,0,0,Kaggle (Valley),"['rai', 'chowk', 'house', 'sale']",rai chowk house sale,4
"Lalitpur,Sainbu House Is On Sale","Sainbu,  Lalitpur",Lalitpur,House,35000000.0,1608.575,4.0,2.0,21758.388635904448,1.9047619047619049,0,0,0,Kaggle (Valley),"['lalitpursainbu', 'house', 'sale']",lalitpursainbu house sale,3
Aadheshwor House Is On Sale,"Sitapaila,  Kathmandu",Kathmandu,House,30000000.0,1266.325,6.0,3.0,23690.60075415079,1.9354838709677415,0,0,0,Kaggle (Valley),"['aadheshwor', 'house', 'sale']",aadheshwor house sale,3
Ramkot Near Padma Colony House Is On Sale," Ramkot,  Kathmandu",Kathmandu,House,26000000.0,1095.2,6.0,3.0,23739.956172388604,1.9354838709677415,0,0,0,Kaggle (Valley),"['ramkot', 'near', 'padma', 'colony', 'house', 'sale']",ramkot near padma colony house sale,6
"Swoyambhu , Karkhana Chowk House Is On Salw"," Karkhana Chowk,  Swoyambhu ",Other_Outside_Valley,House,38000000.0,1540.125,6.0,3.0,24673.32197061927,1.9354838709677415,0,0,0,Kaggle (Valley),"['swoyambhu', 'karkhana', 'chowk', 'house', 'salw']",swoyambhu karkhana chowk house salw,5
"Sitapaila, 2 Crore House"," Sitapaila,  Kathmandu",Kathmandu,House,22000000.0,855.625,6.0,3.0,25712.198685171657,1.9354838709677415,0,0,0,Kaggle (Valley),"['sitapaila', 'crore', 'house']",sitapaila crore house,3
Towkhel House On Sale," Sitapaila,  Kathmandu",Kathmandu,House,20000000.0,855.625,4.0,3.0,23374.72607742878,1.2903225806451613,0,0,0,Kaggle (Valley),"['towkhel', 'house', 'sale']",towkhel house sale,3
Sitapaila Near Civil Home House Is On Sale,"Civil Home,  Sitapaila",Other_Outside_Valley,House,27500000.0,1540.125,6.0,5.0,17855.69353136921,1.1764705882352942,0,0,0,Kaggle (Valley),"['sitapaila', 'near', 'civil', 'home', 'house', 'sale']",sitapaila near civil home house sale,6
"Sitapaila , Banglamukhi House Is On Sale"," Sitapaila,  Kathmandu",Kathmandu,House,35000000.0,1300.55,4.0,3.0,26911.69120756603,1.2903225806451613,0,0,0,Kaggle (Valley),"['sitapaila', 'banglamukhi', 'house', 'sale']",sitapaila banglamukhi house sale,4
Thankot House," Thankot,  Kathmandu",Kathmandu,House,22000000.0,1026.75,8.0,3.0,21426.832237643048,2.5806451612903225,0,0,0,Kaggle (Valley),"['thankot', 'house']",thankot house,2
Thankot Near To High Vision Colony House On Sale," Thankot,  Kathmandu",Kathmandu,House,18500000.0,1540.125,8.0,3.0,12012.012012012012,2.5806451612903225,0,0,0,Kaggle (Valley),"['thankot', 'near', 'high', 'vision', 'colony', 'house', 'sale']",thankot near high vision colony house sale,7
Thankot Near To High Vision Colony House On Sale," Thankot,  Kathmandu",Kathmandu,House,11500000.0,1060.975,3.0,1.0,10839.08668913028,2.727272727272727,0,0,0,Kaggle (Valley),"['thankot', 'near', 'high', 'vision', 'colony', 'house', 'sale']",thankot near high vision colony house sale,7
Thankot Near To High Vision Colony House On Sale," Thankot,  Kathmandu",Kathmandu,House,17000000.0,1197.875,7.0,4.0,14191.79797558176,1.707317073170732,0,0,0,Kaggle (Valley),"['thankot', 'near', 'high', 'vision', 'colony', 'house', 'sale']",thankot near high vision colony house sale,7
"Kathmandu,Sanobharyang Bungalow On Sale","Sanobharyang,  Kathmandu ",Kathmandu,House,31000000.0,1197.875,6.0,3.0,25879.16101429615,1.9354838709677415,1,0,0,Kaggle (Valley),"['kathmandusanobharyang', 'bungalow', 'sale']",kathmandusanobharyang bungalow sale,3
"Sitapaila,Syuchatar House On Sale"," Sitapaila,  Kathmandu",Kathmandu,House,23500000.0,1060.975,5.0,3.0,22149.438016918404,1.6129032258064515,0,0,0,Kaggle (Valley),"['sitapailasyuchatar', 'house', 'sale']",sitapailasyuchatar house sale,3
"Kathmandu,Budhanilkanta,Italitar House On Sale","Budhanilkanta,  Kathmandu",Kathmandu,House,120000000.0,4962.625,5.0,5.0,24180.751114581497,0.9803921568627452,0,0,0,Kaggle (Valley),"['kathmandubudhanilkantaitalitar', 'house', 'sale']",kathmandubudhanilkantaitalitar house sale,3
Bafal House On Sale,"Bafal,  Kathmandu",Kathmandu,House,45000000.0,1095.2,6.0,4.0,41088.385682980275,1.4634146341463417,0,0,0,Kaggle (Valley),"['bafal', 'house', 'sale']",bafal house sale,3
"Imadol,Gwarkhu House On Sale"," IMADOL,  LALITPUR",Lalitpur,House,31500000.0,1197.875,5.0,3.0,26296.566837107377,1.6129032258064515,0,0,0,Kaggle (Valley),"['imadolgwarkhu', 'house', 'sale']",imadolgwarkhu house sale,3
"Sitapaila,Sita Homes House On Sale","Sitapaila,  Kathmandu",Kathmandu,House,30000000.0,1026.75,4.0,4.0,29218.407596785975,0.9756097560975612,0,0,0,Kaggle (Valley),"['sitapailasita', 'home', 'house', 'sale']",sitapailasita home house sale,4
Baniyatar House On Sale," Baniyatar,  Kathmandu",Kathmandu,House,60000000.0,2053.5,6.0,3.0,29218.407596785975,1.9354838709677415,0,0,0,Kaggle (Valley),"['baniyatar', 'house', 'sale']",baniyatar house sale,3
Towkhel House On Sale,"Towkhel,  Kathmandu",Kathmandu,House,25500000.0,1403.225,6.0,4.0,18172.424237025425,1.4634146341463417,0,0,0,Kaggle (Valley),"['towkhel', 'house', 'sale']",towkhel house sale,3
Kimdol House On Sale," Kimdol,  Kathmandu",Kathmandu,House,61500000.0,1813.925,5.0,6.0,33904.3786264592,0.819672131147541,0,0,0,Kaggle (Valley),"['kimdol', 'house', 'sale']",kimdol house sale,3
Dallu House On Sale," Dallu,  Kathmandu",Kathmandu,House,50000000.0,1813.925,5.0,6.0,27564.535468666018,0.819672131147541,0,0,0,Kaggle (Valley),"['dallu', 'house', 'sale']",dallu house sale,3
"Sitapaila, Sita Home Colony House Is On Sale"," Sitapaila,  Kathmandu",Kathmandu,House,38500000.0,1813.925,5.0,6.0,21224.692310872833,0.819672131147541,0,0,0,Kaggle (Valley),"['sitapaila', 'sita', 'home', 'colony', 'house', 'sale']",sitapaila sita home colony house sale,6
Sano Bharayang House on Sale," SANOBHARYANG,  KATHMANDU",Kathmandu,House,36000000.0,1095.2,9.0,3.0,32870.70854638422,2.903225806451613,0,0,0,Kaggle (Valley),"['sano', 'bharayang', 'house', 'sale']",sano bharayang house sale,4
Brand New Bafal House on Best Price," BAFAL,  KATHMANDU",Kathmandu,House,28500000.0,1369.0,6.0,4.0,20818.11541271001,1.4634146341463417,0,0,0,Kaggle (Valley),"['brand', 'new', 'bafal', 'house', 'best', 'price']",brand new bafal house best price,6
Chamati New House on Sell," Chamati,  Kathmandu",Kathmandu,House,35500000.0,1060.975,7.0,5.0,33459.78934470652,1.3725490196078431,0,0,0,Kaggle (Valley),"['chamati', 'new', 'house', 'sell']",chamati new house sell,4
Sitapaila Brand New House on Sale," Sitapaila,  Kathmandu",Kathmandu,House,55000000.0,2053.5,7.0,5.0,26783.54029705381,1.3725490196078431,0,0,0,Kaggle (Valley),"['sitapaila', 'brand', 'new', 'house', 'sale']",sitapaila brand new house sale,5
House on Sale on Sitapaila," Sitapaila,  Kathmandu",Kathmandu,House,42500000.0,2395.75,6.0,7.0,17739.7474694772,0.8450704225352114,0,0,0,Kaggle (Valley),"['house', 'sale', 'sitapaila']",house sale sitapaila,3
House for sale in Swayambhu," Swayambhu,  Kathmandu",Kathmandu,House,27000000.0,2053.5,4.0,4.0,13148.283418553689,0.9756097560975612,0,0,0,Kaggle (Valley),"['house', 'sale', 'swayambhu']",house sale swayambhu,3
Sitapaila Brand New Home on Sale," Sitapaila,  Kathmandu",Kathmandu,House,22500000.0,752.95,3.0,3.0,29882.462314894747,0.9677419354838708,0,0,0,Kaggle (Valley),"['sitapaila', 'brand', 'new', 'home', 'sale']",sitapaila brand new home sale,5
Ramkot-Mahankal New House," Ramkot,  Kathmandu",Kathmandu,House,28500000.0,1369.0,6.0,4.0,20818.11541271001,1.4634146341463417,0,0,0,Kaggle (Valley),"['ramkotmahankal', 'new', 'house']",ramkotmahankal new house,3
"Kalimati, Tankeshwor House and Land Sale"," Kalimati,  Kathmandu",Kathmandu,House,38000000.0,1813.925,4.0,4.0,20949.046956186172,0.9756097560975612,0,0,0,Kaggle (Valley),"['kalimati', 'tankeshwor', 'house', 'land', 'sale']",kalimati tankeshwor house land sale,5
Padma Colony House Sale," Ramkot,  Kathmandu",Kathmandu,House,42000000.0,2464.2000000000003,9.0,6.0,17044.07109812515,1.475409836065574,0,0,0,Kaggle (Valley),"['padma', 'colony', 'house', 'sale']",padma colony house sale,4
Gongabu House for Sale," Gongabu,  Kathmandu",Kathmandu,House,24500000.0,752.95,6.0,3.0,32538.681187329836,1.9354838709677415,0,0,0,Kaggle (Valley),"['gongabu', 'house', 'sale']",gongabu house sale,3
Lalitpur/ Sangam Basti House On Sale," Sangam Basti,  Lalitpur",Lalitpur,House,68000000.0,2053.5,5.0,4.0,33114.19527635744,1.2195121951219514,0,0,0,Kaggle (Valley),"['lalitpur', 'sangam', 'basti', 'house', 'sale']",lalitpur sangam basti house sale,5
Residential House at Golfutar / Bansbari," Bansbari,  Kathmandu",Kathmandu,House,45000000.0,1369.0,7.0,5.0,32870.70854638422,1.3725490196078431,0,0,0,Kaggle (Valley),"['residential', 'house', 'golfutar', 'bansbari']",residential house golfutar bansbari,4
Bansbari Semi-Bungalow," Budhanilkantha,  Kathmandu",Kathmandu,House,80000000.0,5476.0,11.0,7.0,14609.203798392988,1.5492957746478877,1,0,0,Kaggle (Valley),"['bansbari', 'semibungalow']",bansbari semibungalow,2
Sanobharyang Brand New House," Nagarjung,  Kathmandu",Kathmandu,House,29900000.0,1060.975,7.0,4.0,28181.625391738733,1.707317073170732,0,0,0,Kaggle (Valley),"['sanobharyang', 'brand', 'new', 'house']",sanobharyang brand new house,4
Halchowk House," Nagarjung,  Kathmandu",Kathmandu,House,37500000.0,1369.0,8.0,4.0,27392.25712198685,1.951219512195122,0,0,0,Kaggle (Valley),"['halchowk', 'house']",halchowk house,2
Bafal House for Sale," Nagarjung,  Kathmandu",Kathmandu,House,325000000.0,1026.75,5.0,3.0,316532.7489651814,1.6129032258064515,0,0,0,Kaggle (Valley),"['bafal', 'house', 'sale']",bafal house sale,3
Dallu House On Sale," Dallu,  Kathmandu",Kathmandu,House,28500000.0,1095.2,4.0,3.0,26022.64426588751,1.2903225806451613,0,0,0,Kaggle (Valley),"['dallu', 'house', 'sale']",dallu house sale,3
RANIBAN HOUSE FOR SALE," NAGARJUNG,  KATHMANDU",Kathmandu,House,60000000.0,3490.95,6.0,7.0,17187.298586344692,0.8450704225352114,0,0,0,Kaggle (Valley),"['raniban', 'house', 'sale']",raniban house sale,3
Thulo Bharayang House on Sale," Thulo Bharayang,  Kathmandu",Kathmandu,House,41500000.0,1437.45,7.0,6.0,28870.56941110995,1.1475409836065575,0,0,0,Kaggle (Valley),"['thulo', 'bharayang', 'house', 'sale']",thulo bharayang house sale,4
SANOBHARYANG HOUSE FOR SALE," NAGARJUNG,  KATHMANDU",Kathmandu,House,31500000.0,1026.75,6.0,3.0,30679.32797662527,1.9354838709677415,0,0,0,Kaggle (Valley),"['sanobharyang', 'house', 'sale']",sanobharyang house sale,3
RADHA KRISHNA MANDIR HOUSE ON SALE," RADHA KRISHNA,  KATHMANDU",Kathmandu,House,26500000.0,1026.75,5.0,3.0,25809.593377160945,1.6129032258064515,0,0,0,Kaggle (Valley),"['radha', 'krishna', 'mandir', 'house', 'sale']",radha krishna mandir house sale,5
Sano Bharayang House," Sano Bhanrayang,  Kathmandu",Kathmandu,House,37500000.0,1882.375,6.0,5.0,19921.64154326317,1.1764705882352942,0,0,0,Kaggle (Valley),"['sano', 'bharayang', 'house']",sano bharayang house,3
BUDDHA CHOWK PROPERTY,"BUDDHA CHOWK,  KATHMANDU",Kathmandu,House,22500000.0,1026.75,6.0,5.0,21913.80569758948,1.1764705882352942,0,0,0,Kaggle (Valley),"['buddha', 'chowk', 'property']",buddha chowk property,3
"Sano Bharayang, Tin Ghare House on Sale"," Sano bharayang,  Kathmandu",Kathmandu,House,26000000.0,1060.975,5.0,4.0,24505.761210207595,1.2195121951219514,0,0,0,Kaggle (Valley),"['sano', 'bharayang', 'tin', 'ghare', 'house', 'sale']",sano bharayang tin ghare house sale,6
CHAMATI PROPERTY FOR SALE," CHAMATI,  KATHMANDU",Kathmandu,House,29500000.0,855.625,8.0,3.0,34477.72096420745,2.5806451612903225,0,0,0,Kaggle (Valley),"['chamati', 'property', 'sale']",chamati property sale,3
Swoyambhu House on Sale," Swoyambhu,  Kathmandu",Kathmandu,House,33500000.0,1369.0,4.0,5.0,24470.416362308253,0.7843137254901962,0,0,0,Kaggle (Valley),"['swoyambhu', 'house', 'sale']",swoyambhu house sale,3
RANIBAN SUNRISE PROPERTY," NAGARJUNG,  KATHMANDU",Kathmandu,House,30000000.0,1369.0,4.0,1.0,21913.80569758948,3.636363636363636,0,0,0,Kaggle (Valley),"['raniban', 'sunrise', 'property']",raniban sunrise property,3
SITAPAILA-4 PROPERTY FOR SALE," SITAPAILA,  KATHMANDU",Kathmandu,House,38500000.0,2293.0750000000003,9.0,4.0,16789.68197725761,2.1951219512195124,0,0,0,Kaggle (Valley),"['sitapaila4', 'property', 'sale']",sitapaila4 property sale,3
IMADOL PROPERTY FOR SALE," LALITPUR,  IMADOL",Lalitpur,House,27500000.0,1026.75,5.0,3.0,26783.54029705381,1.6129032258064515,0,0,0,Kaggle (Valley),"['imadol', 'property', 'sale']",imadol property sale,3
IMADOL HOUSE FOR SALE," IMADOL,  LALITPUR",Lalitpur,House,27500000.0,1026.75,6.0,5.0,26783.54029705381,1.1764705882352942,0,0,0,Kaggle (Valley),"['imadol', 'house', 'sale']",imadol house sale,3
IMADOL SHEETAL HEIGHT HOUSE," IMADOL,  LALITPUR",Lalitpur,House,34500000.0,1711.25,7.0,7.0,20160.701241782324,0.9859154929577464,0,0,0,Kaggle (Valley),"['imadol', 'sheetal', 'height', 'house']",imadol sheetal height house,4
SANOBHARYANG HOUSE FOR SALE," SANOBHARYANG,  KATHMANDU",Kathmandu,House,49000000.0,1437.45,5.0,2.0,34088.1421962503,2.380952380952381,0,0,0,Kaggle (Valley),"['sanobharyang', 'house', 'sale']",sanobharyang house sale,3
CHAMATI HOUSE FOR SALE," CHAMATI,  KATHMANDU",Kathmandu,House,27000000.0,855.625,5.0,3.0,31555.880204528858,1.6129032258064515,0,0,0,Kaggle (Valley),"['chamati', 'house', 'sale']",chamati house sale,3
SORAKHUTTE-16 HOUSE ON SALE," SORAKHUTTE,  KATHMANDU",Kathmandu,House,25000000.0,787.175,12.0,4.0,31759.13869215867,2.9268292682926833,0,0,0,Kaggle (Valley),"['sorakhutte16', 'house', 'sale']",sorakhutte16 house sale,3
House for sale," Imadol,  lalitpur",Lalitpur,House,27500000.0,1197.875,6.0,5.0,22957.320254617553,1.1764705882352942,0,0,0,Kaggle (Valley),"['house', 'sale']",house sale,2
"Bhaisepati, Wai Wai Chowk House on Sale"," Bhaisepati,  Kathmandu",Kathmandu,House,38000000.0,1711.25,7.0,7.0,22205.98977355734,0.9859154929577464,0,0,0,Kaggle (Valley),"['bhaisepati', 'wai', 'wai', 'chowk', 'house', 'sale']",bhaisepati wai wai chowk house sale,6
Sitapaila House on Sale," Sitapaila,  Kathmandu",Kathmandu,House,39000000.0,1540.125,8.0,5.0,25322.619917214513,1.5686274509803924,0,0,0,Kaggle (Valley),"['sitapaila', 'house', 'sale']",sitapaila house sale,3
LAZIMPAT PROPERTY ON SALE," LAZIMPAT,  KATHMANDU",Kathmandu,House,15500000.0,1197.875,8.0,2.0,12939.580507148075,3.8095238095238098,0,0,0,Kaggle (Valley),"['lazimpat', 'property', 'sale']",lazimpat property sale,3
BANESHWOR-10 HOUSE ON SALE," BANESHWOR,  KATHMANDU",Kathmandu,House,33000000.0,1813.925,3.0,1.0,18192.59340931957,2.727272727272727,0,0,0,Kaggle (Valley),"['baneshwor10', 'house', 'sale']",baneshwor10 house sale,3
"Chyasindol, Tokha House on Sale"," Budhanilkantha,  Kathmandu",Kathmandu,House,14500000.0,752.95,3.0,2.0,19257.58682515439,1.4285714285714286,0,0,0,Kaggle (Valley),"['chyasindol', 'tokha', 'house', 'sale']",chyasindol tokha house sale,4
Dhapasi Height Bungalow," Dhapasi Height,  Kathmandu",Kathmandu,House,127500000.0,4791.5,2.0,2.0,26609.6212042158,0.9523809523809524,1,0,0,Kaggle (Valley),"['dhapasi', 'height', 'bungalow']",dhapasi height bungalow,3
